"predator","prey","ra","otu_phylum","otu_class","otu_order","otu_family","otu_genus","otu_species","site","sex","age","year","color","temperature","clouds","precipitation","cover_snow","weight","fat","muscle","winds","fresh_snow","clouds_height","snow_height","elevation","wing","p8","tarsus","beak_colour","first_reaction","provoking","flapping","time_min","time_hour","day","month","timekey","key_m100","capture_day","sex_genetics","total_reads","proportion","total_otu"
"N687637","otu2",94801,"Streptophyta","Magnoliopsida","Rosales","Cannabaceae","Cannabis","Cannabis sativa","Tiefenbach","f",4,2025,"black","-0,7",6,"no",96,40,3,2,1,"0",2500,150,2102,118,90,23,7,NA,NA,NA,44,8,12,3,"2025-03-12 08:44","2025-03-12 07:04:00","2025-03-12","f",3968922,0.0238858309636722,193
"N687641","otu118",3342,"Streptophyta","Magnoliopsida","Fagales","Betulaceae","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.000729921905781977,24
"N687641","otu787",2,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,4.36817418181913e-07,24
"N687641","otu547",5474,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.0011955692735639,24
"N687641","otu1",3807701,"Streptophyta","Magnoliopsida","Asterales","Asteraceae","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.831635060014345,24
"N687641","otu788",2,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,4.36817418181913e-07,24
"N687641","otu917",184,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,4.0187202472736e-05,24
"N687641","otu7",863,"Streptophyta","Magnoliopsida","Fabales","Fabaceae","Anthyllis","Anthyllis vulneraria","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.000188486715945496,24
"N687641","otu87",4090,"Streptophyta","Magnoliopsida","Caryophyllales","Chenopodiaceae","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.000893291620182013,24
"N687641","otu22",9,"Streptophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,1.96567838181861e-06,24
"N687641","otu2",6054,"Streptophyta","Magnoliopsida","Rosales","Cannabaceae","Cannabis","Cannabis sativa","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.00132224632483665,24
"N687641","otu463",8,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,1.74726967272765e-06,24
"N687641","otu117",15550,"Streptophyta","Magnoliopsida","Apiales","Apiaceae","Bupleurum","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.00339625542636438,24
"N687641","otu12",2877,"Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.000628361856054683,24
"N687641","otu38",4974,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Thymus","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.00108636491901842,24
"N687641","otu689",165,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,3.60374370000079e-05,24
"N687641","otu50",11874,"Streptophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.00259338501174602,24
"N687641","otu29",4264,"Streptophyta","Magnoliopsida","Rosales","Rosaceae","Alchemilla","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.00093129473556384,24
"N687641","otu75",2359,"Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae","Globularia","Globularia cordifolia","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.000515226144745567,24
"N687641","otu836",3009,"Streptophyta","Magnoliopsida","Asterales","Asteraceae","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.000657191805654689,24
"N687641","otu30",697761,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.152397079264015,24
"N687641","otu60",1348,"Streptophyta","Magnoliopsida","Rosales","Rosaceae","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.00029441493985461,24
"N687641","otu10",1070,"Streptophyta","Magnoliopsida","Poales","Poaceae","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.000233697318727324,24
"N687641","otu361",10,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,2.18408709090957e-06,24
"N687641","otu127",5582,"Streptophyta","Magnoliopsida","Rosales","Rhamnaceae","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-1,8",8,"snow",100,39,3,2,2,"10",1900,160,1899,119.5,94.5,22.5,6,0,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","m",4578572,0.00121915741414572,24
"N687642","otu547",533819,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","f",5,2025,"black","-1,8",8,"snow",100,39,4,2,2,"10",1900,160,1899,116.5,93,23.5,8,2,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","f",3878434,0.137637768233261,6
"N687642","otu134",10115,"Streptophyta","Bryopsida","Grimmiales","Grimmiaceae","Grimmia","Unclassified","Distelboden","f",5,2025,"black","-1,8",8,"snow",100,39,4,2,2,"10",1900,160,1899,116.5,93,23.5,8,2,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","f",3878434,0.00260801137778805,6
"N687642","otu1",2805841,"Streptophyta","Magnoliopsida","Asterales","Asteraceae","Unclassified","Unclassified","Distelboden","f",5,2025,"black","-1,8",8,"snow",100,39,4,2,2,"10",1900,160,1899,116.5,93,23.5,8,2,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","f",3878434,0.723446886036993,6
"N687642","otu836",603,"Streptophyta","Magnoliopsida","Asterales","Asteraceae","Unclassified","Unclassified","Distelboden","f",5,2025,"black","-1,8",8,"snow",100,39,4,2,2,"10",1900,160,1899,116.5,93,23.5,8,2,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","f",3878434,0.0001554751221756,6
"N687642","otu44",528054,"Streptophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga","Unclassified","Distelboden","f",5,2025,"black","-1,8",8,"snow",100,39,4,2,2,"10",1900,160,1899,116.5,93,23.5,8,2,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","f",3878434,0.136151343557735,6
"N687642","otu8",2,"Streptophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Unclassified","Unclassified","Distelboden","f",5,2025,"black","-1,8",8,"snow",100,39,4,2,2,"10",1900,160,1899,116.5,93,23.5,8,2,2,1,45,9,13,3,"2025-03-13 09:45","2025-03-13 08:05:00","2025-03-13","f",3878434,5.15672047016915e-07,6
"N687664","otu2",2374356,"Streptophyta","Magnoliopsida","Rosales","Cannabaceae","Cannabis","Cannabis sativa","Tiefenbach","f",5,2025,"black","-1",8,"snow",98,39,4,2,1,"25",2100,40,2102,121,93,25,9.5,0,1,1,49,10,17,4,"2025-04-17 10:49","2025-04-17 09:09:00","2025-04-17","f",3328494,0.713342430540659,2
"N687664","otu1",954138,"Streptophyta","Magnoliopsida","Asterales","Asteraceae","Unclassified","Unclassified","Tiefenbach","f",5,2025,"black","-1",8,"snow",98,39,4,2,1,"25",2100,40,2102,121,93,25,9.5,0,1,1,49,10,17,4,"2025-04-17 10:49","2025-04-17 09:09:00","2025-04-17","f",3328494,0.286657569459341,2
"N687665","otu2",259024,"Streptophyta","Magnoliopsida","Rosales","Cannabaceae","Cannabis","Cannabis sativa","Tiefenbach","m",6,2025,"black","-1",8,"snow",98,39,4,2,1,"25",2100,40,2102,118.5,95.5,22.5,7.5,0,2,1,8,11,17,4,"2025-04-17 11:08","2025-04-17 09:28:00","2025-04-17","m",3907012,0.0662972112704031,5
"N687665","otu478",2,"Streptophyta","Magnoliopsida","Rosales","Cannabaceae","Cannabis","Cannabis sativa","Tiefenbach","m",6,2025,"black","-1",8,"snow",98,39,4,2,1,"25",2100,40,2102,118.5,95.5,22.5,7.5,0,2,1,8,11,17,4,"2025-04-17 11:08","2025-04-17 09:28:00","2025-04-17","m",3907012,5.1190014261538e-07,5
"N687665","otu1",3647001,"Streptophyta","Magnoliopsida","Asterales","Asteraceae","Unclassified","Unclassified","Tiefenbach","m",6,2025,"black","-1",8,"snow",98,39,4,2,1,"25",2100,40,2102,118.5,95.5,22.5,7.5,0,2,1,8,11,17,4,"2025-04-17 11:08","2025-04-17 09:28:00","2025-04-17","m",3907012,0.933450166009216,5
"N687665","otu18",974,"Streptophyta","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","m",6,2025,"black","-1",8,"snow",98,39,4,2,1,"25",2100,40,2102,118.5,95.5,22.5,7.5,0,2,1,8,11,17,4,"2025-04-17 11:08","2025-04-17 09:28:00","2025-04-17","m",3907012,0.00024929536945369,5
"N687665","otu463",11,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","m",6,2025,"black","-1",8,"snow",98,39,4,2,1,"25",2100,40,2102,118.5,95.5,22.5,7.5,0,2,1,8,11,17,4,"2025-04-17 11:08","2025-04-17 09:28:00","2025-04-17","m",3907012,2.81545078438459e-06,5
"N687668","otu1",210846,"Streptophyta","Magnoliopsida","Asterales","Asteraceae","Unclassified","Unclassified","Tiefenbach","m",4,2025,"black","2",8,"no",98,35,1,2,1,"25",2100,40,2102,115.5,94,21.5,9.5,1,2,1,20,13,17,4,"2025-04-17 13:20","2025-04-17 11:40:00","2025-04-17","m",210846,1,1
"N687701","otu399",9,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-9",8,"snow",100,46.5,4,2,1,"15",2000,155,1899,117,101,23.5,2.5,NA,NA,NA,30,13,10,1,"2025-01-10 13:30","2025-01-10 11:50:00","2025-01-10","m",3287250,2.7378507871321e-06,8
"N687701","otu1",318625,"Streptophyta","Magnoliopsida","Asterales","Asteraceae","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-9",8,"snow",100,46.5,4,2,1,"15",2000,155,1899,117,101,23.5,2.5,NA,NA,NA,30,13,10,1,"2025-01-10 13:30","2025-01-10 11:50:00","2025-01-10","m",3287250,0.0969275230055518,8
"N687701","otu16",11905,"Streptophyta","Magnoliopsida","Poales","Poaceae","Avena","Unclassified","Distelboden","m",4,2025,"black","-9",8,"snow",100,46.5,4,2,1,"15",2000,155,1899,117,101,23.5,2.5,NA,NA,NA,30,13,10,1,"2025-01-10 13:30","2025-01-10 11:50:00","2025-01-10","m",3287250,0.00362156818008974,8
"N687701","otu188",9,"Streptophyta","Bryopsida","Grimmiales","Grimmiaceae","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-9",8,"snow",100,46.5,4,2,1,"15",2000,155,1899,117,101,23.5,2.5,NA,NA,NA,30,13,10,1,"2025-01-10 13:30","2025-01-10 11:50:00","2025-01-10","m",3287250,2.7378507871321e-06,8
"N687701","otu134",7268,"Streptophyta","Bryopsida","Grimmiales","Grimmiaceae","Grimmia","Unclassified","Distelboden","m",4,2025,"black","-9",8,"snow",100,46.5,4,2,1,"15",2000,155,1899,117,101,23.5,2.5,NA,NA,NA,30,13,10,1,"2025-01-10 13:30","2025-01-10 11:50:00","2025-01-10","m",3287250,0.00221096661343068,8
"N687701","otu87",4866,"Streptophyta","Magnoliopsida","Caryophyllales","Chenopodiaceae","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-9",8,"snow",100,46.5,4,2,1,"15",2000,155,1899,117,101,23.5,2.5,NA,NA,NA,30,13,10,1,"2025-01-10 13:30","2025-01-10 11:50:00","2025-01-10","m",3287250,0.00148026465890942,8
"N687701","otu544",46,"Streptophyta","Magnoliopsida","Caryophyllales","Chenopodiaceae","Unclassified","Unclassified","Distelboden","m",4,2025,"black","-9",8,"snow",100,46.5,4,2,1,"15",2000,155,1899,117,101,23.5,2.5,NA,NA,NA,30,13,10,1,"2025-01-10 13:30","2025-01-10 11:50:00","2025-01-10","m",3287250,1.39934595786752e-05,8
"N687701","otu2",2944522,"Streptophyta","Magnoliopsida","Rosales","Cannabaceae","Cannabis","Cannabis sativa","Distelboden","m",4,2025,"black","-9",8,"snow",100,46.5,4,2,1,"15",2000,155,1899,117,101,23.5,2.5,NA,NA,NA,30,13,10,1,"2025-01-10 13:30","2025-01-10 11:50:00","2025-01-10","m",3287250,0.895740208380865,8
"N687703","otu508",4,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-9",8,"snow",100,47,4,2,1,"15",2000,155,1899,120,95.5,23.5,2,0,2,1,30,13,10,1,"2025-01-10 13:30","2025-01-10 11:50:00","2025-01-10","m",3280189,1.21944192849863e-06,6
"N687703","otu10",4,"Streptophyta","Magnoliopsida","Poales","Poaceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-9",8,"snow",100,47,4,2,1,"15",2000,155,1899,120,95.5,23.5,2,0,2,1,30,13,10,1,"2025-01-10 13:30","2025-01-10 11:50:00","2025-01-10","m",3280189,1.21944192849863e-06,6
"N687703","otu463",4,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-9",8,"snow",100,47,4,2,1,"15",2000,155,1899,120,95.5,23.5,2,0,2,1,30,13,10,1,"2025-01-10 13:30","2025-01-10 11:50:00","2025-01-10","m",3280189,1.21944192849863e-06,6
"N687703","otu1",2815364,"Streptophyta","Magnoliopsida","Asterales","Asteraceae","Unclassified","Unclassified","Distelboden","m",6,2025,"black","-9",8,"snow",100,47,4,2,1,"15",2000,155,1899,120,95.5,23.5,2,0,2,1,30,13,10,1,"2025-01-10 13:30","2025-01-10 11:50:00","2025-01-10","m",3280189,0.858293226396406,6
"N687703","otu16",17211,"Streptophyta","Magnoliopsida","Poales","Poaceae","Avena","Unclassified","Distelboden","m",6,2025,"black","-9",8,"snow",100,47,4,2,1,"15",2000,155,1899,120,95.5,23.5,2,0,2,1,30,13,10,1,"2025-01-10 13:30","2025-01-10 11:50:00","2025-01-10","m",3280189,0.00524695375784749,6
"N687703","otu2",447602,"Streptophyta","Magnoliopsida","Rosales","Cannabaceae","Cannabis","Cannabis sativa","Distelboden","m",6,2025,"black","-9",8,"snow",100,47,4,2,1,"15",2000,155,1899,120,95.5,23.5,2,0,2,1,30,13,10,1,"2025-01-10 13:30","2025-01-10 11:50:00","2025-01-10","m",3280189,0.136456161519961,6
"N687729","otu59",83913,"Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,0.0233123721178329,26
"N687729","otu1",508194,"Streptophyta","Magnoliopsida","Asterales","Asteraceae","Unclassified","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,0.141184412856768,26
"N687729","otu91",88,"Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,2.44478060177719e-05,26
"N687729","otu321",125,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Tetradenia","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,3.47269971843351e-05,26
"N687729","otu478",6,"Streptophyta","Magnoliopsida","Rosales","Cannabaceae","Cannabis","Cannabis sativa","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,1.66689586484808e-06,26
"N687729","otu314",3,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Tetradenia","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,8.33447932424042e-07,26
"N687729","otu251",234,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Tetradenia","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,6.50089387290753e-05,26
"N687729","otu82",19015,"Streptophyta","Magnoliopsida","Apiales","Apiaceae","Chaerophyllum","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,0.00528267081168105,26
"N687729","otu4",358,"Streptophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,9.94581199359356e-05,26
"N687729","otu607",2,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,5.55631954949361e-07,26
"N687729","otu753",11,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Teucrium","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,3.05597575222149e-06,26
"N687729","otu405",356,"Streptophyta","Magnoliopsida","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,9.89024879809863e-05,26
"N687729","otu25",28164,"Streptophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium","Vaccinium gaultherioides","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,0.0078244091895969,26
"N687729","otu3",1399,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Teucrium","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,0.000388664552487078,26
"N687729","otu738",20,"Streptophyta","Magnoliopsida","Rosales","Cannabaceae","Cannabis","Cannabis sativa","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,5.55631954949361e-06,26
"N687729","otu10",136723,"Streptophyta","Magnoliopsida","Poales","Poaceae","Unclassified","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,0.0379838338882708,26
"N687729","otu24",3,"Streptophyta","Magnoliopsida","Poales","Poaceae","Sesleria","Sesleria caerulea","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,8.33447932424042e-07,26
"N687729","otu49",154639,"Streptophyta","Magnoliopsida","Ericales","Ericaceae","Kalmia","Kalmia procumbens","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,0.0429611849407071,26
"N687729","otu38",41873,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Thymus","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,0.0116329884247973,26
"N687729","otu146",3,"Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Unclassified","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,8.33447932424042e-07,26
"N687729","otu20",40173,"Streptophyta","Magnoliopsida","Solanales","Solanaceae","Unclassified","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,0.0111607012630903,26
"N687729","otu178",488,"Chlorophyta","Chlorophyceae","Sphaeropleales","Chromochloridaceae","Chromochloris","Chromochloris zofingiensis","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,0.000135574197007644,26
"N687729","otu688",67,"Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,1.86136704908036e-05,26
"N687729","otu2",1503193,"Streptophyta","Magnoliopsida","Rosales","Cannabaceae","Cannabis","Cannabis sativa","Tiefenbach","m",4,2025,"black","-3",6,"no",90,41.5,3,2,1,"0",2300,80,2102,123.5,97,22.5,2,1,1,1,15,8,11,2,"2025-02-11 08:15","2025-02-11 06:35:00","2025-02-11","m",3599505,0.417611032628097,26
